,Hours_Studied,Attendance,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Exam_Score
316,0.8,0.9,0,0,0.7,0.83,0,0,1.0,2,0,1.0,68
317,0.6,0.8,1,0,0.8,0.55,2,0,0.0,1,0,0.0,63
318,0.7333333333333333,0.63,2,1,0.7,0.85,4,2,2.0,0,0,1.0,68
319,0.6333333333333333,0.89,1,1,0.7,0.95,0,1,1.0,2,0,0.0,70
320,0.7,0.92,0,1,0.8,0.51,0,1,1.0,1,0,1.0,66
321,0.8,0.72,2,0,0.6,0.78,0,0,2.0,0,0,0.0,68
322,0.5,0.87,0,1,0.4,0.8,0,0,1.0,2,0,1.0,67
323,1.1,0.77,2,1,0.5,0.85,0,0,1.0,1,0,0.0,69
324,0.4666666666666667,0.96,0,1,0.9,0.69,0,1,1.0,0,1,1.0,66
325,0.43333333333333335,0.94,1,1,0.7,0.91,3,0,1.0,1,0,0.0,68
326,0.9,0.81,1,1,0.7,0.77,2,1,0.0,1,1,2.0,69
327,0.8333333333333334,0.88,1,1,0.7,0.7,1,1,1.0,2,0,2.0,70
328,0.8,0.95,2,1,0.8,0.86,1,1,2.0,1,0,1.0,74
329,0.8,0.8,2,1,0.7,0.96,0,0,2.0,2,0,1.0,70
330,0.6666666666666666,0.73,1,1,0.7,0.91,1,1,2.0,1,0,2.0,66
331,0.5,0.9,1,1,0.8,0.97,1,0,2.0,0,0,1.0,69
332,0.6666666666666666,0.69,2,0,0.6,0.63,0,0,1.0,0,0,2.0,64
333,0.5333333333333333,0.76,2,1,0.8,0.56,1,0,1.0,2,0,0.0,62
334,0.8666666666666667,0.95,2,0,0.7,0.77,0,1,1.0,1,0,0.0,70
335,0.6333333333333333,0.89,1,1,0.7,0.52,2,1,1.0,0,0,0.0,68
336,0.5,0.76,1,1,0.6,0.84,0,1,2.0,1,0,1.0,65
337,0.6,0.69,2,0,0.7,0.62,3,1,1.0,2,0,0.0,65
338,0.7333333333333333,0.74,2,1,0.6,0.73,3,2,2.0,2,0,2.0,71
339,0.5666666666666667,0.71,1,1,0.9,0.83,2,1,1.0,1,0,0.0,66
340,0.5,0.67,1,0,0.4,0.74,0,0,1.0,0,0,1.0,61
341,0.7,0.9,1,1,0.8,0.62,2,1,2.0,0,1,0.0,67
342,0.7,0.7,2,1,0.4,0.94,0,0,2.0,1,0,1.0,65
343,0.5666666666666667,0.78,2,0,0.8,0.88,0,0,1.0,0,0,0.0,65
344,0.5666666666666667,0.75,2,1,0.6,0.8,1,0,1.0,2,0,0.0,65
345,0.7,0.99,1,0,0.8,0.85,4,1,1.0,2,0,0.0,73
346,0.36666666666666664,0.76,1,1,0.7,0.71,1,1,0.0,1,0,1.0,62
347,0.4,0.63,2,1,0.5,0.69,0,1,2.0,0,0,1.0,60
348,0.5333333333333333,0.64,1,1,0.9,0.58,1,1,1.0,2,0,1.0,61
349,0.6333333333333333,0.84,1,1,0.8,0.9,2,0,1.0,1,0,2.0,67
350,0.7333333333333333,0.84,1,0,0.8,0.69,3,1,2.0,1,0,1.0,70
351,0.9666666666666667,0.77,2,0,0.6,0.85,1,1,1.0,2,0,1.0,69
352,0.8333333333333334,0.77,0,1,0.8,0.65,0,1,1.0,2,0,1.0,66
353,0.6333333333333333,0.62,1,0,0.5,0.9,2,0,2.0,2,0,1.0,64
354,0.6666666666666666,0.81,1,1,0.4,0.55,1,2,1.0,2,0,2.0,68
355,0.4666666666666667,0.8,1,1,0.5,0.81,1,0,1.0,2,0,2.0,67
356,0.6666666666666666,0.66,1,0,0.6,0.9,0,1,1.0,1,0,1.0,64
357,0.6,0.64,1,1,0.6,0.83,2,0,1.0,2,0,1.0,65
358,0.7333333333333333,0.65,2,1,0.6,0.85,2,2,1.0,2,1,2.0,66
359,0.5,0.64,1,1,0.6,0.76,2,1,1.0,2,1,0.0,63
360,0.7666666666666667,0.84,1,1,0.6,0.78,2,0,0.0,0,0,0.0,68
361,0.9666666666666667,0.68,2,1,0.4,0.53,1,1,1.0,0,0,0.0,66
362,0.6333333333333333,0.7,1,0,0.7,0.63,3,0,0.0,1,0,0.0,63
363,0.7333333333333333,0.67,1,0,0.7,0.86,1,0,1.0,2,0,0.0,63
364,0.8,0.98,1,1,0.6,0.97,1,1,1.0,2,0,1.0,74
365,0.6,0.94,2,1,0.9,0.77,1,1,2.0,2,0,1.0,70
366,0.7,0.69,2,1,0.7,0.86,2,0,1.0,1,0,0.0,68
367,0.6666666666666666,0.73,1,1,0.7,0.84,0,1,1.0,1,0,2.0,66
368,0.7,0.68,0,0,0.8,1.0,0,1,1.0,2,0,0.0,63
369,0.5,0.8,2,0,0.5,0.9,4,0,1.0,2,0,1.0,67
370,0.6666666666666666,0.61,1,0,0.7,0.81,1,1,0.0,1,0,0.0,62
371,0.7666666666666667,0.87,2,0,0.8,0.56,1,1,2.0,2,0,2.0,71
372,0.9666666666666667,0.81,1,0,0.7,0.68,2,1,1.0,1,0,2.0,72
373,0.8666666666666667,0.96,1,1,0.5,0.63,1,2,1.0,2,0,2.0,72
374,1.1,0.67,1,1,0.6,0.93,0,0,2.0,1,0,0.0,68
375,0.5,0.92,0,1,0.7,0.72,1,1,1.0,0,0,0.0,66
376,0.8333333333333334,0.92,1,0,0.4,0.77,0,0,1.0,2,0,0.0,70
377,0.7,0.65,0,1,0.5,0.98,2,0,1.0,2,0,2.0,66
378,1.1,0.76,1,1,1.0,0.92,1,2,1.0,2,0,2.0,72
379,0.5,0.67,1,1,0.8,0.89,0,2,2.0,1,0,0.0,64
380,0.5,0.7,1,0,0.9,0.57,1,1,1.0,0,0,0.0,63
381,0.5333333333333333,0.71,1,0,0.8,0.51,0,0,1.0,0,0,2.0,61
382,0.23333333333333334,0.82,2,1,0.8,0.56,0,0,1.0,0,0,0.0,62
383,0.5666666666666667,0.76,2,0,0.7,0.87,1,1,2.0,2,0,0.0,68
384,0.5,0.98,1,1,0.8,0.71,1,1,1.0,2,0,0.0,68
385,0.7,0.65,1,0,0.9,0.56,1,1,1.0,2,0,0.0,63
386,0.7333333333333333,0.99,0,1,0.8,0.87,1,1,1.0,1,0,0.0,70
387,1.0333333333333334,0.69,0,1,0.7,0.6,1,0,1.0,1,0,2.0,68
388,0.8666666666666667,0.91,1,1,0.7,0.79,1,0,1.0,1,0,0.0,72
389,0.5666666666666667,0.74,1,1,0.8,0.87,4,0,0.0,2,0,1.0,67
390,0.5,0.66,2,0,0.6,0.8,1,0,1.0,1,0,1.0,61
391,0.7666666666666667,0.94,1,0,0.8,1.0,0,0,1.0,1,0,2.0,69
392,0.4,0.72,0,1,0.6,0.72,2,0,2.0,0,0,0.0,61
393,1.0333333333333334,0.86,2,1,0.6,0.66,3,1,1.0,2,0,1.0,75
394,0.9,0.83,0,0,0.5,0.6,0,2,0.0,1,0,1.0,68
395,0.5666666666666667,0.79,0,1,0.6,0.75,1,1,2.0,1,0,0.0,65
396,0.3333333333333333,0.8,1,1,0.6,0.93,4,1,,0,0,1.0,67
397,0.9333333333333333,0.89,2,1,1.0,0.97,3,1,0.0,0,0,0.0,75
398,0.6333333333333333,0.64,1,0,0.6,0.99,1,1,1.0,2,0,1.0,64
399,0.9,0.87,1,0,0.8,0.77,1,0,2.0,1,0,0.0,70
400,0.3333333333333333,0.96,2,0,0.6,0.8,0,1,1.0,1,0,0.0,67
401,0.5333333333333333,0.62,1,1,0.7,0.79,2,1,1.0,1,0,0.0,63
402,0.6666666666666666,0.66,2,0,0.7,0.73,1,1,1.0,0,0,1.0,65
403,0.6666666666666666,0.89,1,1,0.4,0.58,1,1,1.0,2,0,0.0,67
404,0.5666666666666667,0.77,2,1,0.5,0.53,2,2,1.0,1,0,1.0,86
405,0.8,0.76,2,0,0.6,0.72,3,1,2.0,1,1,0.0,67
406,0.4666666666666667,0.65,1,0,0.5,0.59,1,2,1.0,2,0,2.0,63
407,0.6333333333333333,0.8,1,0,0.7,0.94,0,1,0.0,1,0,1.0,66
408,0.7,0.65,2,0,0.7,0.88,2,0,1.0,1,0,,65
409,0.7666666666666667,0.79,1,0,0.5,0.81,1,1,1.0,1,0,0.0,67
410,0.8,0.91,1,0,0.7,0.52,0,2,2.0,1,0,1.0,69
411,0.43333333333333335,0.7,2,0,0.6,0.81,2,1,0.0,2,0,2.0,66
412,0.36666666666666664,0.79,1,1,0.7,0.81,1,2,1.0,1,0,0.0,64
413,0.9333333333333333,1.0,0,1,0.6,0.72,1,0,1.0,0,0,2.0,73
414,0.7333333333333333,0.87,1,0,0.8,0.83,1,0,1.0,1,0,1.0,66
415,0.5333333333333333,0.94,1,0,0.9,0.93,1,0,1.0,0,0,2.0,68
416,0.9666666666666667,0.77,0,1,0.8,0.88,0,1,2.0,2,0,1.0,70
417,0.7,0.91,1,0,0.9,0.74,2,0,0.0,0,0,,69
418,0.9,0.62,2,1,0.5,0.63,4,2,1.0,0,0,0.0,67
419,0.6666666666666666,0.65,0,0,0.6,0.74,0,1,1.0,2,0,1.0,62
420,1.0666666666666667,0.68,0,0,0.8,0.97,1,0,1.0,2,0,0.0,68
421,1.0333333333333334,0.76,2,1,0.9,0.91,1,0,1.0,1,0,2.0,72
422,0.6333333333333333,0.94,1,0,0.8,0.51,3,1,0.0,2,0,2.0,69
423,0.8666666666666667,0.74,0,0,0.5,0.89,3,2,2.0,0,0,0.0,66
424,0.8,0.86,2,0,0.6,0.59,1,0,1.0,2,0,0.0,70
425,0.9333333333333333,0.88,1,0,0.8,0.79,0,1,1.0,2,0,0.0,71
426,0.4666666666666667,0.83,1,1,0.7,0.9,0,0,0.0,0,0,1.0,65
427,0.8,0.74,1,1,0.6,0.78,3,0,2.0,2,0,1.0,70
428,0.8666666666666667,0.83,0,0,0.7,0.7,2,1,2.0,0,1,0.0,65
429,0.3,0.74,2,0,0.7,0.66,1,2,2.0,1,0,0.0,62
430,0.43333333333333335,0.63,1,1,0.5,0.65,2,2,1.0,1,0,0.0,62
431,0.26666666666666666,1.0,1,1,0.8,0.92,1,1,2.0,1,0,2.0,70
432,0.6,0.65,2,1,0.6,0.91,5,0,1.0,1,0,1.0,66
433,0.8,0.63,0,1,0.7,0.91,4,0,1.0,2,0,0.0,67
434,0.9666666666666667,0.95,0,0,0.9,0.64,1,1,2.0,2,0,0.0,72
435,0.6666666666666666,0.72,0,1,0.7,0.9,0,0,2.0,0,0,2.0,66
436,1.0,0.86,0,1,0.8,0.52,2,1,1.0,0,1,1.0,68
437,0.4,0.73,1,0,0.5,0.6,1,0,1.0,0,0,0.0,62
438,0.3333333333333333,0.76,1,1,0.8,0.76,2,2,2.0,2,1,2.0,64
439,0.6666666666666666,0.7,1,0,0.8,0.7,0,0,1.0,1,0,2.0,65
440,0.7333333333333333,0.74,0,1,0.6,0.56,4,1,2.0,0,0,2.0,66
441,0.6666666666666666,0.76,0,0,0.7,0.52,2,0,2.0,1,0,0.0,64
442,0.26666666666666666,0.89,2,1,0.7,0.81,4,0,1.0,1,0,1.0,67
443,0.6333333333333333,0.8,1,1,0.7,0.66,4,1,1.0,0,0,1.0,69
444,0.4,0.98,1,1,0.8,0.51,0,1,0.0,2,0,2.0,68
445,0.8,0.62,1,0,0.6,0.72,2,0,0.0,1,0,0.0,64
446,0.7333333333333333,0.8,1,1,0.7,0.65,2,2,1.0,1,0,0.0,68
447,0.4666666666666667,0.83,0,1,0.9,0.79,1,1,0.0,2,0,0.0,64
448,0.5666666666666667,0.97,2,0,0.9,0.96,0,2,1.0,0,0,2.0,71
449,0.4666666666666667,0.62,2,1,0.8,0.65,3,0,1.0,0,0,0.0,61
450,0.6666666666666666,0.83,1,0,0.7,1.0,4,0,1.0,0,0,1.0,68
451,0.8666666666666667,0.94,1,1,1.0,0.54,2,2,1.0,1,0,,73
452,0.4666666666666667,0.7,1,1,0.9,0.54,3,1,1.0,2,0,1.0,64
453,0.7666666666666667,0.95,1,1,0.7,0.86,3,0,1.0,2,1,2.0,72
454,0.5666666666666667,0.61,1,1,0.7,0.87,5,1,1.0,1,0,0.0,65
455,0.5,0.89,1,1,0.6,0.71,1,1,2.0,2,0,0.0,68
456,0.6333333333333333,0.97,0,1,0.8,0.64,2,0,2.0,2,0,0.0,71
457,0.4666666666666667,0.86,0,1,0.8,0.9,3,1,,0,1,2.0,65
458,0.5666666666666667,0.78,1,0,0.8,0.98,2,1,1.0,2,0,0.0,66
459,0.43333333333333335,0.62,2,0,0.7,0.99,4,1,0.0,2,0,2.0,63
460,1.0666666666666667,0.97,2,0,0.5,0.82,1,1,1.0,1,0,0.0,74
461,0.6666666666666666,0.79,0,1,0.7,0.87,2,1,2.0,1,1,0.0,66
462,0.5333333333333333,0.61,0,0,0.8,0.91,2,1,2.0,1,0,1.0,63
463,0.7,0.88,1,1,0.6,0.9,2,2,1.0,1,0,0.0,72
464,0.6333333333333333,0.79,2,0,0.7,1.0,1,2,2.0,2,0,1.0,69
465,0.6333333333333333,0.65,2,1,0.9,0.91,1,1,2.0,2,0,1.0,67
466,0.8,0.69,2,0,0.5,0.83,3,0,1.0,1,0,0.0,66
467,0.8333333333333334,0.63,1,0,0.7,0.69,0,0,2.0,0,0,0.0,64
468,0.5666666666666667,0.83,1,0,0.9,0.8,4,1,2.0,0,0,1.0,67
469,0.5666666666666667,0.85,0,0,0.7,0.94,4,0,1.0,2,0,1.0,69
470,0.6,0.8,0,1,0.6,0.65,2,0,2.0,0,0,1.0,65
471,0.2,0.93,1,0,0.7,0.52,0,1,1.0,1,0,1.0,64
472,0.36666666666666664,0.94,0,1,0.8,0.66,1,2,0.0,1,0,0.0,65
473,0.9333333333333333,0.85,2,1,0.7,0.98,2,0,2.0,2,1,0.0,72
474,1.0,0.61,2,1,0.8,0.9,2,0,2.0,0,0,0.0,66
475,0.6333333333333333,0.88,0,0,0.7,0.59,2,0,1.0,1,0,1.0,66
476,0.7666666666666667,0.77,2,1,0.7,0.51,1,0,0.0,2,0,1.0,67
477,0.7333333333333333,0.83,1,1,0.8,0.83,1,2,1.0,0,1,2.0,69
478,1.2666666666666666,0.86,2,1,0.7,0.79,3,0,1.0,0,0,0.0,73
479,0.9,0.74,2,0,0.6,0.54,3,1,1.0,1,0,1.0,69
480,0.6333333333333333,0.97,0,0,0.8,0.98,1,0,1.0,1,1,0.0,68
481,0.4666666666666667,0.65,1,1,0.7,0.81,1,0,1.0,2,0,0.0,61
482,0.3333333333333333,0.87,0,1,0.6,0.83,0,0,1.0,2,0,0.0,63
483,0.7,0.6,2,1,0.8,0.93,0,0,1.0,2,0,0.0,63
484,0.5,0.97,1,1,0.9,0.67,1,0,2.0,1,0,1.0,68
485,0.36666666666666664,0.65,2,0,0.7,0.78,2,0,1.0,1,0,2.0,63
486,0.5333333333333333,0.64,1,1,0.7,0.79,3,1,1.0,2,1,2.0,66
487,0.4666666666666667,0.73,1,1,0.5,0.98,2,0,1.0,0,0,0.0,65
488,1.0,0.75,2,0,0.7,0.57,0,0,1.0,1,1,1.0,68
489,0.8333333333333334,0.69,1,1,0.7,0.88,0,0,1.0,0,0,1.0,66
490,0.6666666666666666,0.83,0,0,0.7,0.79,2,1,1.0,2,0,2.0,66
491,0.9666666666666667,0.78,1,0,0.6,0.92,2,0,1.0,0,0,0.0,70
492,0.6666666666666666,0.61,0,1,0.8,0.92,0,1,1.0,0,0,0.0,61
493,0.5,0.73,0,1,0.7,0.51,2,0,2.0,0,0,0.0,61
494,0.9666666666666667,0.92,1,1,1.0,0.63,1,0,2.0,0,0,0.0,71
495,0.7666666666666667,0.88,1,1,0.7,0.59,1,1,1.0,0,0,0.0,67
496,0.4666666666666667,0.89,2,1,0.4,0.73,2,1,2.0,0,0,1.0,70
497,0.6333333333333333,0.88,1,0,0.5,0.95,2,0,1.0,0,0,1.0,69
498,0.5,0.72,2,0,0.8,0.5,2,1,1.0,1,0,0.0,65
499,0.4,0.64,0,1,0.6,0.74,0,1,1.0,2,0,0.0,61
500,0.8666666666666667,0.71,0,0,0.6,0.94,3,0,1.0,2,0,2.0,68
501,1.0333333333333334,0.93,0,1,0.5,0.96,2,0,1.0,2,0,0.0,74
502,0.4,0.99,1,0,0.6,0.83,1,1,1.0,0,0,0.0,67
503,0.7666666666666667,0.8,1,1,0.7,0.91,5,2,1.0,0,0,0.0,70
504,0.5333333333333333,0.6,1,1,0.8,0.66,1,2,2.0,1,1,0.0,59
505,0.5666666666666667,0.66,2,0,0.5,0.64,0,1,2.0,1,0,1.0,64
506,0.5333333333333333,0.73,1,1,0.8,0.52,2,1,2.0,2,0,1.0,66
507,0.5,0.83,0,1,0.5,0.75,1,1,1.0,1,0,0.0,63
508,0.6666666666666666,0.63,0,1,0.8,0.73,0,2,1.0,1,0,1.0,61
509,0.5,0.98,2,1,0.8,0.69,2,0,1.0,1,0,0.0,68
510,0.7333333333333333,0.75,1,0,0.6,0.56,3,1,1.0,2,0,0.0,65
511,0.6666666666666666,0.97,2,0,0.5,0.62,1,1,1.0,1,0,0.0,69
512,0.6333333333333333,0.91,0,1,0.8,0.6,2,0,1.0,1,0,0.0,68
513,0.5,0.9,0,1,0.6,0.97,2,2,2.0,2,0,0.0,69
514,0.5666666666666667,0.84,0,1,0.7,0.98,1,0,2.0,1,0,1.0,67
515,0.8333333333333334,0.85,2,0,0.8,0.5,1,2,1.0,1,0,1.0,70
516,0.7666666666666667,0.86,1,1,0.8,0.59,1,0,1.0,1,0,2.0,68
517,0.4666666666666667,0.85,1,0,0.6,0.94,0,2,1.0,2,0,1.0,67
518,0.7,0.82,1,0,0.7,0.52,4,0,1.0,1,0,0.0,67
519,0.8333333333333334,0.99,1,1,0.6,0.97,0,1,1.0,2,0,1.0,75
520,0.3333333333333333,0.89,0,1,0.8,0.69,3,0,1.0,0,0,1.0,63
521,0.7666666666666667,0.91,1,0,0.9,0.77,1,0,1.0,2,0,0.0,70
522,0.5333333333333333,0.95,0,1,0.6,0.88,2,2,2.0,2,0,0.0,70
523,0.7666666666666667,0.69,2,1,0.7,0.62,1,1,1.0,1,1,0.0,64
524,0.5,0.63,0,0,0.8,0.55,0,1,0.0,1,0,1.0,59
525,0.3,0.79,0,0,0.7,0.9,1,2,0.0,1,0,0.0,63
526,0.3333333333333333,0.81,1,1,0.8,0.99,2,1,1.0,2,0,2.0,67
527,0.6666666666666666,0.93,2,1,0.7,0.83,0,1,1.0,0,1,0.0,68
528,0.7333333333333333,0.78,1,1,0.5,0.91,0,1,2.0,0,0,2.0,68
529,0.5,0.83,1,0,0.7,0.97,2,0,2.0,1,0,0.0,97
530,0.8,0.81,0,0,0.9,0.61,1,0,0.0,2,0,1.0,66
531,0.3333333333333333,0.62,0,0,0.7,0.68,3,1,1.0,1,0,2.0,61
532,0.6666666666666666,0.85,1,0,0.9,0.61,2,2,1.0,2,0,1.0,70
533,0.43333333333333335,0.93,0,1,0.4,0.53,1,1,0.0,2,0,2.0,65
534,0.5333333333333333,0.66,1,1,0.8,0.87,3,1,1.0,2,0,0.0,64
535,0.6666666666666666,0.84,2,1,0.6,0.57,2,1,1.0,2,0,0.0,69
536,0.5,0.84,2,0,0.6,0.55,1,1,1.0,0,0,0.0,64
537,0.6,0.67,0,1,0.9,0.68,2,0,2.0,0,0,2.0,61
538,0.8666666666666667,0.65,1,0,0.7,0.53,3,2,1.0,2,0,0.0,64
539,0.5666666666666667,0.99,2,0,0.6,0.59,0,1,1.0,1,0,0.0,68
540,0.8333333333333334,0.76,2,0,0.8,0.53,1,2,2.0,2,1,0.0,67
541,0.43333333333333335,0.69,0,0,0.4,0.94,3,0,0.0,2,1,0.0,62
542,0.7666666666666667,0.67,1,1,0.9,0.89,2,0,2.0,1,0,0.0,66
543,0.9666666666666667,0.87,2,1,1.0,0.93,1,0,1.0,1,0,0.0,72
544,0.16666666666666666,0.84,1,1,0.8,0.93,4,2,2.0,2,0,1.0,68
545,0.5,0.86,2,1,0.8,0.97,4,2,1.0,2,0,0.0,71
546,0.7666666666666667,0.64,1,1,0.7,0.59,3,1,1.0,2,0,0.0,65
547,0.6333333333333333,0.96,0,1,0.5,0.95,2,1,0.0,1,0,0.0,68
548,0.7333333333333333,0.76,0,0,0.9,0.76,2,0,2.0,1,0,0.0,65
549,0.5333333333333333,0.73,0,1,0.8,0.58,1,1,1.0,1,0,0.0,64
550,0.7,0.78,0,0,0.8,0.83,2,1,1.0,2,1,0.0,65
551,0.6333333333333333,0.76,2,1,0.8,0.66,0,0,2.0,0,1,0.0,65
552,0.9,0.95,1,0,0.7,0.52,3,1,2.0,0,0,1.0,73
553,0.7333333333333333,0.97,2,1,0.6,0.54,1,0,2.0,2,0,2.0,72
554,0.7333333333333333,0.72,1,1,1.0,0.71,1,1,1.0,0,0,1.0,64
555,0.6,0.95,1,1,0.7,0.91,0,0,1.0,2,1,2.0,69
556,0.5666666666666667,0.91,1,0,0.6,0.66,1,2,1.0,2,0,0.0,69
557,0.5666666666666667,0.97,2,1,0.9,0.88,0,1,1.0,2,0,0.0,70
558,0.7333333333333333,0.7,1,0,0.7,0.53,1,0,1.0,2,0,0.0,83
559,0.5666666666666667,0.83,1,0,0.7,0.7,3,0,1.0,1,0,2.0,68
560,0.7333333333333333,0.71,2,1,0.9,0.56,1,0,2.0,1,1,1.0,84
561,1.0666666666666667,0.93,1,1,0.8,0.93,1,1,2.0,0,0,2.0,75
562,0.8333333333333334,0.6,2,0,0.8,0.98,1,1,1.0,1,0,2.0,67
563,0.6,0.83,2,1,0.5,0.66,0,2,1.0,2,0,2.0,69
564,0.9,0.74,1,0,0.8,0.99,3,1,1.0,2,0,0.0,71
565,0.6,0.73,0,1,0.5,0.88,1,1,1.0,2,0,1.0,66
566,0.26666666666666666,0.86,2,0,0.6,0.5,1,1,1.0,2,0,1.0,65
567,0.4666666666666667,0.94,1,0,0.7,0.74,1,2,1.0,2,0,1.0,70
568,0.3,0.84,0,0,0.7,0.92,1,0,2.0,0,0,2.0,66
569,0.6,0.94,1,1,0.8,0.77,3,1,2.0,2,0,2.0,74
570,0.6666666666666666,0.71,1,0,0.8,0.77,0,2,,1,0,0.0,66
571,1.0,0.81,2,0,0.8,0.72,0,0,1.0,1,0,0.0,68
572,0.7333333333333333,0.78,2,1,0.5,0.7,2,0,1.0,2,0,1.0,68
573,0.6333333333333333,0.6,2,0,1.0,0.51,0,1,1.0,2,1,1.0,62
574,0.8333333333333334,0.82,2,1,0.7,0.81,2,1,1.0,1,0,2.0,71
575,0.23333333333333334,0.86,0,0,0.9,0.88,2,0,1.0,0,0,1.0,63
576,0.7,0.84,2,0,0.4,0.9,2,1,0.0,1,0,0.0,69
577,0.8333333333333334,0.89,1,1,0.7,0.81,3,1,1.0,0,0,1.0,71
578,0.36666666666666664,0.83,0,1,0.5,0.67,1,1,1.0,2,0,2.0,66
579,0.9,0.63,2,0,0.6,0.51,0,0,1.0,2,0,2.0,64
580,0.7333333333333333,0.65,1,1,0.7,0.95,3,0,1.0,2,0,0.0,65
581,0.6,0.84,2,0,0.6,0.71,4,1,0.0,2,0,0.0,69
582,0.8,0.71,0,0,0.9,0.8,2,1,2.0,2,0,0.0,66
583,1.1333333333333333,0.63,2,1,1.0,0.6,1,1,1.0,0,0,0.0,67
584,0.7,0.77,0,1,0.6,0.57,4,0,1.0,0,0,0.0,65
585,0.7,0.82,0,1,0.6,0.54,3,0,1.0,0,0,1.0,65
586,0.5666666666666667,0.73,1,0,0.5,0.9,1,0,1.0,2,0,0.0,67
587,0.5,0.89,1,1,0.9,0.82,1,1,1.0,1,0,1.0,66
588,0.8333333333333334,0.86,1,1,0.7,0.81,1,2,0.0,2,0,0.0,69
589,0.5,0.73,2,0,0.7,0.96,1,0,1.0,0,0,1.0,64
590,0.6666666666666666,0.9,1,1,0.7,0.58,1,2,2.0,1,0,0.0,70
591,0.5666666666666667,0.86,1,1,0.7,0.59,3,0,1.0,2,0,2.0,68
592,0.7666666666666667,0.85,0,1,0.6,0.59,1,1,1.0,0,0,,68
593,0.7333333333333333,0.82,1,1,0.7,0.71,1,2,,2,0,0.0,69
594,0.8666666666666667,0.6,1,1,0.7,0.94,3,2,1.0,2,0,0.0,68
595,0.5666666666666667,0.88,1,1,0.8,0.94,5,1,1.0,1,1,1.0,70
596,0.6,0.75,1,1,0.5,0.8,2,0,2.0,1,0,0.0,67
597,0.4666666666666667,0.98,2,1,0.7,0.83,3,0,1.0,2,0,1.0,72
598,0.5666666666666667,0.93,0,0,0.6,0.95,1,0,1.0,1,0,0.0,69
599,0.7333333333333333,0.84,1,0,0.7,0.81,1,1,0.0,2,0,0.0,69
600,0.8333333333333334,0.7,1,1,0.8,0.61,3,0,1.0,2,0,1.0,64
601,0.4666666666666667,0.68,1,1,0.6,0.85,2,1,1.0,1,0,0.0,63
602,0.8333333333333334,0.74,2,1,0.9,0.88,3,1,2.0,1,1,0.0,70
603,0.9333333333333333,0.79,1,1,0.4,0.82,0,1,1.0,2,0,0.0,70
604,0.7333333333333333,0.72,1,1,0.9,0.64,1,1,1.0,0,0,1.0,66
605,1.0333333333333334,0.81,1,0,0.9,0.7,1,0,1.0,1,0,2.0,70
606,0.5,0.67,2,1,0.6,0.74,0,2,1.0,2,0,2.0,66
607,0.43333333333333335,0.99,1,1,0.6,0.57,1,0,1.0,0,0,1.0,68
608,0.3,0.64,1,0,0.5,0.73,1,1,1.0,2,0,1.0,61
609,0.9666666666666667,0.97,1,0,0.8,0.58,1,2,1.0,0,0,1.0,72
610,0.8,0.97,0,0,0.7,0.75,1,1,1.0,0,0,0.0,69
611,0.6666666666666666,0.81,0,1,0.6,0.53,0,1,0.0,1,0,,63
612,0.7333333333333333,0.89,2,1,0.5,0.97,2,1,1.0,1,0,0.0,72
613,0.43333333333333335,0.77,1,1,1.0,0.62,1,2,1.0,1,0,1.0,65
614,1.1666666666666667,0.85,2,1,0.6,0.73,1,2,1.0,0,0,0.0,74
615,0.7,0.74,0,1,0.7,0.52,1,2,1.0,0,0,0.0,62
616,0.7,0.72,1,0,0.7,0.6,0,0,1.0,1,0,2.0,65
617,0.8,0.83,2,0,0.6,0.85,1,0,2.0,1,0,0.0,68
618,0.7666666666666667,0.8,0,1,0.6,0.56,3,1,1.0,2,1,,66
619,0.7,0.83,1,1,0.6,0.81,3,2,1.0,0,0,2.0,71
620,0.5,0.71,2,0,0.8,0.5,1,1,1.0,1,1,2.0,62
621,0.7666666666666667,0.75,2,1,0.6,0.73,1,0,1.0,2,0,0.0,65
622,1.0333333333333334,0.63,2,0,0.9,0.86,0,2,1.0,1,0,2.0,68
623,0.9333333333333333,0.62,2,0,0.6,0.96,4,1,2.0,2,0,0.0,70
624,1.0,0.7,1,0,0.8,0.75,1,1,,2,0,0.0,67
625,0.5666666666666667,0.63,1,0,0.4,0.92,2,0,1.0,0,0,0.0,63
626,0.4666666666666667,0.64,2,1,0.6,0.9,0,0,2.0,0,0,0.0,63
627,0.6333333333333333,0.93,2,0,0.6,0.65,0,1,2.0,1,0,0.0,69
628,0.6666666666666666,0.62,1,1,0.5,0.94,3,1,1.0,1,0,2.0,66
629,0.9,0.86,1,1,0.7,0.82,2,0,1.0,2,0,0.0,70
630,0.3333333333333333,0.71,1,1,0.7,0.55,2,0,2.0,2,0,1.0,63
631,0.9666666666666667,0.95,1,1,0.4,0.97,0,1,1.0,2,1,1.0,72
632,0.6333333333333333,0.79,1,1,1.0,0.59,1,1,1.0,1,1,1.0,65
633,0.5666666666666667,0.72,2,1,0.7,0.74,2,2,1.0,2,0,2.0,67
634,0.4666666666666667,0.81,1,1,0.7,0.73,1,2,1.0,2,1,0.0,63
635,0.3333333333333333,0.75,1,0,0.9,0.81,3,0,2.0,0,0,0.0,65
